,ControllerSupport,PlatformMac,PlatformWindows,PlatformLinux
3225,False,True,True,False
3226,False,True,True,True
3227,False,False,True,False
3228,True,False,True,False
3229,True,False,True,False
3230,False,False,True,False
3231,True,False,True,False
3232,True,False,True,False
3233,True,True,True,True
3234,False,True,True,True
3235,False,True,True,False
3236,False,False,True,False
3237,False,True,True,False
3238,False,True,True,True
3239,False,False,True,True
3240,False,False,True,False
3241,False,False,True,False
3242,False,True,True,True
3243,False,True,True,True
3244,False,False,True,False
3245,False,False,True,False
3246,False,False,True,False
3247,False,True,True,False
3248,True,False,True,False
3249,False,False,True,False
3250,False,True,True,False
3251,True,True,True,False
3252,False,False,True,False
3253,False,True,True,False
3254,False,True,True,True
3255,False,False,True,False
3256,False,True,True,False
3257,False,False,True,False
3258,False,True,True,True
3259,True,True,True,True
3260,True,True,True,True
3261,True,True,True,True
3262,False,True,True,True
3263,False,True,True,False
3264,True,True,True,True
3265,True,False,True,False
3266,True,True,True,True
3267,True,True,True,False
3268,False,False,True,False
3269,False,True,True,True
3270,False,True,True,False
3271,False,True,True,True
3272,False,False,True,False
3273,True,True,True,True
3274,True,True,True,False
3275,True,True,True,True
3276,False,True,True,True
3277,False,False,True,False
3278,False,False,True,False
3279,False,False,True,False
3280,False,False,True,False
3281,False,False,True,False
3282,False,True,True,False
3283,False,True,True,True
3284,True,False,True,False
3285,False,True,True,True
3286,False,False,True,False
3287,False,True,True,True
3288,True,True,True,True
3289,True,False,True,False
3290,False,False,True,False
3291,False,False,True,False
3292,False,False,True,False
3293,False,False,True,False
3294,False,False,True,False
3295,False,False,True,False
3296,False,False,True,False
3297,False,False,True,False
3298,False,False,True,False
3299,False,False,True,False
3300,False,False,True,False
3301,False,True,True,False
3302,True,True,True,False
3303,True,False,True,False
3304,True,True,True,True
3305,False,False,True,False
3306,False,True,True,False
3307,False,False,True,False
3308,False,True,True,False
3309,True,True,True,True
3310,True,False,True,False
3311,False,True,True,True
3312,False,False,True,False
3313,False,False,True,False
3314,False,False,True,False
3315,False,True,True,True
3316,False,False,True,False
3317,True,True,True,True
3318,False,True,True,False
3319,True,False,True,False
3320,False,False,True,False
3321,False,False,True,False
3322,False,False,True,False
3323,True,False,True,False
3324,True,False,True,False
3325,False,False,True,True
3326,True,False,True,False
3327,True,True,True,True
3328,False,False,True,False
3329,False,True,True,True
3330,True,False,True,False
3331,False,True,True,True
3332,True,True,True,True
3333,False,False,True,False
3334,False,False,True,False
3335,True,True,True,True
3336,True,False,True,False
3337,False,False,True,False
3338,False,False,True,False
3339,False,False,True,False
3340,False,True,True,True
3341,False,False,True,False
3342,True,True,True,True
3343,False,False,True,False
3344,True,False,True,False
3345,False,False,True,True
3346,True,True,True,True
3347,False,True,True,True
3348,False,False,True,False
3349,False,False,True,False
3350,False,False,True,False
3351,False,False,True,False
3352,False,False,True,False
3353,False,False,True,False
3354,False,False,True,False
3355,False,False,True,False
3356,False,False,True,False
3357,False,False,True,False
3358,False,False,True,False
3359,False,False,True,False
3360,False,False,True,False
3361,False,False,True,False
3362,False,False,True,False
3363,True,True,True,True
3364,False,True,True,True
3365,False,False,True,False
3366,False,False,True,False
3367,False,False,True,False
3368,False,False,True,False
3369,False,True,True,True
3370,False,True,True,True
3371,False,True,True,True
3372,False,True,True,True
3373,False,True,True,True
3374,False,True,True,True
3375,False,False,True,False
3376,False,False,True,False
3377,False,False,True,False
3378,True,True,True,True
3379,False,False,True,False
3380,False,False,True,False
3381,True,False,True,False
3382,False,False,True,False
3383,True,False,True,False
3384,True,True,True,False
3385,False,False,True,False
3386,False,True,True,False
3387,True,True,True,True
3388,False,True,True,True
3389,True,False,True,False
3390,False,True,True,False
3391,False,True,True,True
3392,False,True,True,True
3393,False,True,True,True
3394,False,True,True,True
3395,False,True,True,True
3396,False,True,True,True
3397,False,True,True,True
3398,False,True,True,True
3399,False,True,True,True
3400,False,True,True,True
3401,False,False,True,False
3402,True,False,True,False
3403,False,False,True,False
3404,False,False,True,False
3405,False,False,True,False
3406,False,False,True,False
3407,False,False,True,False
3408,True,True,True,False
3409,False,False,True,False
3410,False,True,True,True
3411,False,False,True,False
3412,True,True,True,False
3413,False,False,True,False
3414,False,False,True,False
3415,False,False,True,False
3416,False,False,True,False
3417,False,False,True,False
3418,True,False,True,False
3419,False,False,True,False
3420,False,False,True,False
3421,True,False,True,False
3422,False,False,True,False
3423,False,False,True,False
3424,False,True,True,False
3425,False,True,True,True
3426,True,True,True,True
3427,True,False,True,False
3428,True,True,True,True
3429,False,True,True,True
3430,False,True,True,True
3431,True,False,True,False
3432,False,True,True,False
3433,True,True,True,True
3434,False,True,True,False
3435,False,True,True,False
3436,True,True,True,True
3437,False,True,True,True
3438,True,True,True,True
3439,True,True,True,True
3440,False,True,True,True
3441,False,False,True,False
3442,False,False,True,False
3443,False,True,True,True
3444,False,False,True,False
3445,False,True,True,True
3446,False,False,True,False
3447,False,False,True,False
3448,False,False,True,False
3449,False,True,True,False
3450,False,True,True,False
3451,False,False,True,False
3452,True,False,True,True
3453,False,False,True,False
3454,True,True,True,True
3455,False,False,True,False
3456,False,False,True,False
3457,False,False,True,False
3458,False,False,True,False
3459,False,False,True,False
3460,False,False,True,False
3461,False,False,True,False
3462,False,False,True,False
3463,False,False,True,True
3464,False,False,True,False
3465,True,False,True,False
3466,False,False,True,False
3467,False,False,True,False
3468,False,False,True,False
3469,False,True,True,False
3470,True,False,True,False
3471,True,False,True,False
3472,False,True,True,False
3473,False,True,True,True
3474,False,True,True,True
3475,True,True,True,True
3476,False,False,True,False
3477,False,True,True,True
3478,True,True,True,True
3479,True,False,True,False
3480,False,True,True,False
3481,False,True,True,False
3482,True,True,True,True
3483,True,False,True,False
3484,True,False,True,False
3485,False,True,True,True
3486,False,False,True,False
3487,False,True,True,True
3488,False,True,True,True
3489,False,True,True,False
3490,True,True,True,True
3491,False,False,True,False
3492,True,True,True,True
3493,False,True,True,True
3494,False,False,True,False
3495,True,True,True,True
3496,False,False,True,False
3497,False,True,True,True
3498,False,True,True,True
3499,False,False,True,False
3500,True,False,True,False
3501,False,False,True,False
3502,True,False,True,False
3503,False,True,True,False
3504,False,True,True,False
3505,False,False,True,False
3506,False,True,True,False
3507,False,True,True,False
3508,False,False,True,False
3509,False,False,True,False
3510,False,False,True,False
3511,False,True,True,False
3512,False,False,True,False
3513,False,False,True,False
3514,False,False,True,False
3515,False,False,True,True
3516,False,False,True,False
3517,False,False,True,False
3518,False,False,True,False
3519,False,False,True,False
3520,False,True,True,False
3521,False,False,True,False
3522,False,False,True,False
3523,False,False,True,False
3524,False,False,True,False
3525,False,False,True,False
3526,False,False,True,False
3527,False,False,True,False
3528,False,False,True,False
3529,False,False,True,False
3530,False,False,True,False
3531,False,False,True,False
3532,False,False,True,False
3533,False,False,True,False
3534,False,False,True,False
3535,False,False,True,False
3536,False,False,True,False
3537,False,False,True,False
3538,False,True,True,False
3539,False,False,True,False
3540,False,False,True,False
3541,True,False,True,False
3542,False,False,True,False
3543,True,False,True,False
3544,True,True,True,True
3545,False,False,True,False
3546,False,True,True,False
3547,False,True,True,False
3548,False,True,True,False
3549,False,False,True,False
3550,False,False,True,False
3551,False,True,True,False
3552,False,True,True,False
3553,True,True,True,True
3554,False,False,True,False
3555,False,True,True,False
3556,False,True,True,True
3557,False,False,True,False
3558,False,False,True,False
3559,True,True,True,True
3560,False,True,True,True
3561,True,True,True,False
3562,True,False,True,False
3563,True,True,True,True
3564,True,True,True,True
3565,False,False,True,False
3566,True,False,True,False
3567,True,True,True,False
3568,True,False,True,False
3569,False,False,True,False
3570,False,False,True,False
3571,False,False,True,False
3572,False,False,True,False
3573,True,True,True,True
3574,False,False,True,False
3575,True,False,True,False
3576,False,True,True,True
3577,False,True,True,True
3578,False,True,True,False
3579,False,True,True,True
3580,False,True,True,False
3581,False,True,True,True
3582,False,True,True,True
3583,True,True,True,False
3584,False,False,True,False
3585,True,False,True,False
3586,False,False,True,True
3587,False,True,True,False
3588,False,True,True,True
3589,False,True,True,False
3590,False,False,True,False
3591,False,True,True,False
3592,False,False,True,False
3593,False,True,True,True
3594,True,False,True,True
3595,False,True,True,False
3596,False,True,True,True
3597,False,False,True,False
3598,False,False,True,False
3599,True,True,True,False
3600,True,False,True,False
3601,False,False,True,False
3602,False,False,True,False
3603,False,True,True,True
3604,False,True,True,False
3605,False,False,True,False
3606,False,False,True,False
3607,False,False,True,False
3608,True,False,True,False
3609,False,True,True,False
3610,False,False,True,False
3611,False,False,True,False
3612,True,False,True,False
3613,False,False,True,False
3614,False,True,True,True
3615,False,False,True,False
3616,False,False,True,False
3617,False,False,True,False
3618,False,True,True,True
3619,False,False,True,False
3620,False,False,True,False
3621,False,True,True,True
3622,False,True,True,True
3623,False,True,True,True
3624,False,True,True,True
3625,False,False,True,False
3626,False,False,True,False
